Id;Imei;Incio_Viaje;Hora_Incio_Viaje;Fin_Viaje;Tiempo_Pausas_hh;Direccion_Inicio;Direeccion_Fin;Latitud_Inicio;Longitud_Inicio;Latitud_Fin;Longitud_Fin;Kilometro_Total_Recorrido;Fin_Odometer;Inicio_Odometro;Puntaje_de_Conduccion;Frenado_Brusco;Acelerado_Brusco;Exceso_Velocidad;Exceso_Segmento;Marca;Modelo;Placa;Chasis;Alias;Grupo;Cliente;daily_ignition_on_move;Tiempo_Recorrido_hh;Tiempo_Detenido_hh;daily_ignition_on_stop;Unidad_Medida_Consumo Combustible;Consumo_Medio_Combustible;Codigo_Viaje;Empresa
400702;400702;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;69,57;52168,44;52098,87;95,07;0;0;0;NULL;CHEVROLET;NKR III;EQP420;9GDNMR854JB015831;MEALS BARRANQUILLA;AVIS Meals;MEALS BARRANQUILLA;1899-12-30 00:00:00.000;12,75;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400703;400703;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;73,82;45308,39;45234,57;97,23;0;0;0;NULL;CHEVROLET;NKR III;EQP424;9GDNMR850JB016202;MEALS BARRANQUILLA;AVIS Meals;MEALS BARRANQUILLA;1899-12-30 00:00:00.000;10,5;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400704;400704;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;0,85;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;60,41;45489,03;45428,62;99,11;0;0;0;NULL;CHEVROLET;NKR III;EQP418;9GDNMR855JB015739;MEALS BARRANQUILLA;AVIS Meals;MEALS BARRANQUILLA;1899-12-30 20:24:00.000;9,7;0,85;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400705;400705;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;0,38;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;53,88;44436,83;44382,95;99,1;0;0;0;NULL;CHEVROLET;NKR III;EQP410;9GDNMR85XJB015025;MEALS BARRANQUILLA;AVIS  Meals;MEALS BARRANQUILLA;1899-12-30 09:07:12.000;12,45;0,38;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400706;400706;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;84,08;42986,04;42901,96;99,34;1;0;0;NULL;CHEVROLET;NKR III;EQP417;9GDNMR857JB015659;MEALS BARRANQUILLA;AVIS  Meals;MEALS BARRANQUILLA;1899-12-30 00:00:00.000;12,41;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400707;400707;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;177,79;36894,14;36716,35;99,92;0;0;0;NULL;CHEVROLET;NKR III;EQP422;9GDNMR856JB016057;MEALS MEDELLIN;AVIS Meals;MEALS MEDELLIN;1899-12-30 00:00:00.000;6,28;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400708;400708;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;90,83;49574,99;49484,16;98,8;0;0;0;NULL;CHEVROLET;NKR III;EQP423;9GDNMR859JB016201;MEALS BARRANQUILLA;AVIS Meals;MEALS BARRANQUILLA;1899-12-30 00:00:00.000;10,3;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400709;400709;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;4,07;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;255,35;93907,03;93651,68;99,83;0;0;0;NULL;CHEVROLET;NKR III;EQP477;9GDNMR857JB016438;MEALS CARNICO MONTERIA;Alimentos Carnicos;MEALS CARNICO MONTERIA;1900-01-04 01:40:48.000;15,88;4,07;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400710;400710;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;5,08;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;37,32;94864,01;94826,69;99,54;0;0;0;NULL;CHEVROLET;NKR III;EQP478;9GDNMR859JB016439;MEALS CARNICO MONTERIA;Alimentos Carnicos;MEALS CARNICO MONTERIA;1900-01-05 01:55:12.000;14,86;5,08;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400711;400711;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;0,27;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;270,23;79982,32;79712,1;99,74;0;0;0;NULL;CHEVROLET;NKR III;EQP536;9GDNMR852JB016296;MEALS CARNICO MONTERIA;Alimentos Carnicos;MEALS CARNICO MONTERIA;1899-12-30 06:28:48.000;17,16;0,27;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400718;400718;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;72,91;54492,77;54419,86;99,91;0;0;0;NULL;CHEVROLET;NKR III;EQP307;9GDNMR858JB014956;MEALS PASTO;AVIS;MEALS PASTO;1899-12-30 00:00:00.000;8,25;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400721;400721;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;201,61;56529,74;56328,13;99,64;0;0;0;NULL;CHEVROLET;NKR III;EQP306;9GDNMR856JB014955;MEALS PASTO;AVIS;MEALS PASTO;1899-12-30 00:00:00.000;11,92;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400746;400746;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;0,23;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;100,73;38248,92;38148,19;99,43;0;0;0;NULL;CHEVROLET;NKR III;EQP415;9GDNMR850JB015373;MEALS BARRANQUILLA;AVIS Meals;MEALS BARRANQUILLA;1899-12-30 05:31:12.000;9,67;0,23;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400747;400747;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;52,85;34754,95;34702,1;99,65;0;0;0;NULL;CHEVROLET;NKR III;EQP413;9GDNMR850JB015079;MEALS MEDELLIN;AVIS Meals;MEALS MEDELLIN;1899-12-30 00:00:00.000;8,98;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400748;400748;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;51,23;32455,23;32404;99,48;0;0;0;NULL;CHEVROLET;NKR III;EQP419;9GDNMR851JB015740;MEALS MEDELLIN;AVIS Meals;MEALS MEDELLIN;1899-12-30 00:00:00.000;6,17;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400753;400753;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;189,17;59029,26;58840,09;99,66;0;0;0;NULL;CHEVROLET;NKR III;EQP305;9GDNMR851JB014913;MEALS PASTO;AVIS;MEALS PASTO;1899-12-30 00:00:00.000;11,16;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400146;400146;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;0,12;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;47,7;58791,02;58743,34;98,7;0;0;0;NULL;CHEVROLET;NHR;WOW842;9GDNLR776HB010095;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 02:52:48.000;15,67;0,12;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400154;400154;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;1,98;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;40,96;33105,37;33064,41;99,6;0;0;0;NULL;CHEVROLET;NHR;WOW832;9GDNLR777HB010008;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1900-01-01 23:31:12.000;13,35;1,98;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400156;400156;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;2,62;CO,Atlantico,Barranquilla,Carrera 34 14 - Rel: Cr 34-114 a 272m de:Esso,en ruta(BAL002);CO,Atlantico,Barranquilla,Carrera 34 14 - Rel: Cr 34-114 a 272m de:Esso,en ruta(BAL002);10,979133;-74,838408;10,979133;-74,838408;57,35;35562,45;35505,1;99,61;0;0;0;NULL;CHEVROLET;NHR;WOW830;9GDNLR772HB010028;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1900-01-02 14:52:48.000;14,55;2,62;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400157;400157;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;2,63;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;82,92;31779,09;31696,16;98,96;0;0;0;NULL;CHEVROLET;NHR;WOW847;9GDNLR779HB010009;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1900-01-02 15:07:12.000;15,08;2,63;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400158;400158;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;3,35;CO,Atlantico,Malambo,Calle 12 3 - Rel: Cl 12-4 a 435m de:Icbf,en ruta(BAL017);CO,Atlantico,Malambo,Calle 12 3 - Rel: Cl 12-4 a 435m de:Icbf,en ruta(BAL017);10,856514;-74,77878;10,856514;-74,77878;29,68;73937,56;73907,88;97,1;0;0;0;NULL;CHEVROLET;NKR III;WOW819;9GDNMR857HB006583;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1900-01-03 08:24:00.000;14,25;3,35;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400159;400159;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;0;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;4,59;38795,06;38790,47;99,06;0;0;0;NULL;CHEVROLET;NHR;WOW828;9GDNLR773HB011107;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;2,07;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400161;400161;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;0;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;42,72;36173,73;36131;95,9;0;0;0;NULL;CHEVROLET;NHR;WOW834;9GDNLR775HB010430;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;7,76;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400162;400162;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;0,55;CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);CO,Atlantico,Soledad,Calle 49 - Rel: Cl 48 E-6 C S a 247m de:Vaneesa,en (Barranquilla),en ruta(BAL012);10,924325;-74,81022;10,924325;-74,81022;42,72;76301,7;76258,98;99,75;0;0;0;NULL;CHEVROLET;NHR;WOW838;9GDNLR770HB011114;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 13:12:00.000;14,61;0,55;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400167;400167;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;3,51;CO,Magdalena,Cienaga,Via Barranquilla - Santa Marta:Puebloviejo-Cienaga(Calle 17 19A) a 234m de:Colegio Nacional San Juan de Cordoba,en ruta(BAF002);CO,Magdalena,Cienaga,Via Barranquilla - Santa Marta:Puebloviejo-Cienaga(Calle 17 19A) a 234m de:Colegio Nacional San Juan de Cordoba,en ruta(BAF002);11,008448;-74,245276;11,008448;-74,245276;56,45;120297,4;120240,96;90,36;0;0;0;NULL;CHEVROLET;NPR;WOW822;9GDNPR755HB004470;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1900-01-03 12:14:24.000;16,61;3,51;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400169;400169;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;2,61;CO,Atlantico,Barranquilla,Carrera 53 98 - Rel: Cl 98-51 B a 108m de:Buenavista 2,en (Barranquilla),en ruta(BAL007);CO,Atlantico,Barranquilla,Carrera 53 98 - Rel: Cl 98-51 B a 108m de:Buenavista 2,en (Barranquilla),en ruta(BAL007);11,01308;-74,829311;11,01308;-74,829311;33,3;93082,38;93049,08;91,46;0;0;0;NULL;CHEVROLET;NPR;WOW826;9GDNPR752HB004278;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1900-01-02 14:38:24.000;14,94;2,61;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400171;400171;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;0;CO,Cesar,Valledupar,Calle 14 - Rel: Cl 14-9 a 59m de:Colegio Marco Fidel Suarez;CO,Cesar,Valledupar,Calle 14 - Rel: Cl 14-9 a 59m de:Colegio Marco Fidel Suarez;10,476745;-73,248947;10,476745;-73,248947;68,03;60345,19;60277,15;97,17;0;0;0;NULL;CHEVROLET;NKR III;WOW820;9GDNMR859HB006598;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;9,85;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400173;400173;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;2,74;CO,Atlantico,Barranquilla,Calle 58 64 - Rel: Cl 58-65 a 66m de:Iglesia Guadalupe,en (Barranquilla),en ruta(BAL011);CO,Atlantico,Barranquilla,Calle 58 64 - Rel: Cl 58-65 a 66m de:Iglesia Guadalupe,en (Barranquilla),en ruta(BAL011);10,998929;-74,789656;10,998929;-74,789656;65,34;62368,18;62302,83;98,24;0;0;0;NULL;CHEVROLET;NKR III;WOW821;9GDNMR850HB006599;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1900-01-02 17:45:36.000;13,57;2,74;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400697;400697;2019-09-16 00:00:00.000;8;2019-09-16 00:00:00.000;0,99;CO,Atlantico,Malambo,Calle 12 3 - Rel: Cl 12-4 a 435m de:Icbf,en ruta(BAL017);CO,Atlantico,Malambo,Calle 12 3 - Rel: Cl 12-4 a 435m de:Icbf,en ruta(BAL017);10,856514;-74,77878;10,856514;-74,77878;222,97;201856,92;201633,94;95,94;0;0;0;NULL;CHEVROLET;NQR;EQP226;9GDN1R750JB009292;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 23:45:36.000;16,35;0,99;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
160986;160986;2019-09-17 00:00:00.000;8;2019-09-17 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;43,76;49295,97;49252,25;100;0;0;0;NULL;RENAULT;TRAFIC;WNL084;VF10FL216GS831729;ATLAS COPCO COLOMBIA LTDA;ATLAS COPCO;ATLAS COPCO COLOMBIA LTDA;1899-12-30 00:00:00.000;1,9;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
161363;161363;2019-09-17 00:00:00.000;8;2019-09-17 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;53,34;52326,85;52273,51;100;0;0;0;NULL;RENAULT;TRAFIC;WNL087;VF10FL216GS831731;ATLAS COPCO COLOMBIA LTDA;ATLAS COPCO;ATLAS COPCO COLOMBIA LTDA;1899-12-30 00:00:00.000;3,79;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
161412;161412;2019-09-17 00:00:00.000;8;2019-09-17 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;96,7;31992,32;31895,62;100;0;0;0;NULL;RENAULT;TRAFIC;WNL086;VF10FL216GS831730;ATLAS COPCO COLOMBIA LTDA;ATLAS COPCO;ATLAS COPCO COLOMBIA LTDA;1899-12-30 00:00:00.000;5,62;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
161413;161413;2019-09-17 00:00:00.000;8;2019-09-17 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;289,54;92377,52;92087,99;99,75;0;0;1;NULL;NISSAN;D23 FRONTIER;IXM639;3N6CD33B0ZK353163;EPIROC COLOMBIAS SAS;EPIROC;EPIROC COLOMBIAS SAS;1899-12-30 00:00:00.000;5,37;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
180117;180117;2019-09-17 00:00:00.000;8;2019-09-17 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;29,01;67860,1;67831,1;100;0;0;0;NULL;MITSUBISHI;L 200;DRV481;MMBJNKL30JH001392;EPIROC COLOMBIAS SAS;EPIROC;EPIROC COLOMBIAS SAS;1899-12-30 00:00:00.000;3,15;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
180121;180121;2019-09-17 00:00:00.000;8;2019-09-17 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;0,05;33970,98;33970,93;100;0;0;0;NULL;RENAULT;TRAFIC;WNL085;VF10FL216GS831725;ATLAS COPCO COLOMBIA LTDA;ATLAS COPCO;ATLAS COPCO COLOMBIA LTDA;1899-12-30 00:00:00.000;0,19;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
180153;180153;2019-09-17 00:00:00.000;8;2019-09-17 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;0;11853,32;11853,32;100;0;0;0;NULL;RENAULT;DUSTER;DRW334;9FBHSR5BAJM066952;ATLAS COPCO COLOMBIA LTDA;ATLAS COPCO;ATLAS COPCO COLOMBIA LTDA;1899-12-30 00:00:00.000;0;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
180463;180463;2019-09-17 00:00:00.000;8;2019-09-17 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;271,06;49468,69;49197,62;100;0;0;0;NULL;MITSUBISHI;L 200;DRW299;MMBJNKL30JH002388;EPIROC COLOMBIAS SAS;EPIROC;EPIROC COLOMBIAS SAS;1899-12-30 00:00:00.000;16,81;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
