Date,Platform,Duration,App Version,OS Version,User Index,User Id,Session,Device,Country,Location,Screens,Actions,Crashed,App Killed,Connectivity,Video,Offline,Tags
05/09/2019 12:16,Android,00:00:55,1.27,9,346,Anonymous,1183,SM-A305G,Peru,"Lima, Lima",4,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d7142e38d60ef15274c42ea,No,
05/09/2019 12:16,Android,00:01:05,1.27,9,3887,Anonymous,190,SM-A205G,Peru,"Trujillo, La Libertad",1,0,No,No,No Connectivity,http://dashboard.appsee.com/Videos/External/5d7142d1d48b1f1515a31ce0,Yes,
05/09/2019 11:53,Android,00:00:24,1.27,9,3887,Anonymous,189,SM-A205G,Peru,"Trujillo, La Libertad",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d713d9aea6d7e14a6ee69bb,No,
05/09/2019 11:52,Android,00:00:09,1.27,9,346,Anonymous,1182,SM-A305G,Peru,"Lima, Lima",3,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d713d44418d2215ce592c4d,No,
05/09/2019 11:41,Android,00:01:19,1.27,9,3887,Anonymous,188,SM-A205G,Peru,"Trujillo, La Libertad",4,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d713aaf71aa0f154e2b1422,No,
05/09/2019 11:32,Android,00:00:05,1.27,9,346,Anonymous,1181,SM-A305G,Peru,"Lima, Lima",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d71389ee9a29e09e11fe3de,No,
05/09/2019 11:32,Android,00:00:01,1.27,9,346,Anonymous,1180,SM-A305G,Peru,"Lima, Lima",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d713895e9a29e09e57fe381,No,
05/09/2019 11:17,Android,00:00:31,1.27,9,3887,Anonymous,187,SM-A205G,Peru,"Trujillo, La Libertad",3,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d71352897dda515ce584c28,No,
05/09/2019 11:09,Android,00:00:02,1.27,9,346,Anonymous,1175,SM-A305G,Peru,"Lima, Lima",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d713334d48b1f150f50aef0,No,
05/09/2019 10:57,Android,00:00:01,1.27,9,3887,Anonymous,186,SM-A205G,Peru,"Trujillo, La Libertad",2,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d713078cb7f8a154c541f81,No,
05/09/2019 10:57,Android,00:00,1.27,9,3887,Anonymous,185,SM-A205G,Peru,"Trujillo, La Libertad",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d713075cb7f8a155342735b,No,
05/09/2019 10:54,Android,00:02:04,1.27,9,3887,Anonymous,184,SM-A205G,Peru,"Trujillo, La Libertad",5,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d712fb08d60ef152c0c4739,No,
05/09/2019 10:33,Android,00:01:17,1.27,9,346,Anonymous,1172,SM-A305G,Peru,"Lima, Lima",1,9,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d712ac61ddd7614c2ba26b5,No,
05/09/2019 10:33,Android,00:00:05,1.27,9,346,Anonymous,1171,SM-A305G,Peru,"Lima, Lima",3,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d712abfea6d7e14a6edc196,No,
05/09/2019 7:47,Android,00:00:56,1.27,6.0,5944,Anonymous,101,Lenovo PB2-650Y,Peru,"Lima, Lima",7,9,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d7103eee9a29e09e79d89c7,No,
