Date,Platform,Duration,App Version,OS Version,User Index,User Id,Session,Device,Country,Location,Screens,Actions,Crashed,App Killed,Connectivity,Video,Offline,Tags
29/08/2019 19:02,Android,00:00:08,1.27,8.1.0,6261,Anonymous,34,Samsung Galaxy J7 Prime Duos,Colombia,"Neiva, Huila",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6867a91c972215b3e2a019,No,
29/08/2019 19:02,Android,00:00:30,1.27,8.1.0,6261,Anonymous,33,Samsung Galaxy J7 Prime Duos,Colombia,"Neiva, Huila",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d686786daf8cf15b33edfa2,No,
29/08/2019 17:49,Android,00:00:14,1.27,8.1.0,2386,Anonymous,402,Moto G5,Colombia,"Popayan, Cauca",5,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d68567c5b85b81558197833,No,
29/08/2019 17:47,Android,00:00:11,1.27,8.1.0,2386,Anonymous,401,Moto G5,Colombia,"Popayan, Cauca",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6855e595635d14c615f851,No,
29/08/2019 17:26,Android,00:01:01,1.27,8.1.0,6292,Anonymous,175,Samsung Galaxy J7 Prime Duos,Colombia,"Bogota, Distrito Capital De Bogota",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d68512284afdb14e5fe5517,No,
29/08/2019 17:00,Android,00:00:09,1.27,8.1.0,6292,Anonymous,174,Samsung Galaxy J7 Prime Duos,Colombia,"Bogota, Distrito Capital De Bogota",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d684afa1c972215bbe49d0b,No,
29/08/2019 16:47,Android,00:00:03,1.27,9,3829,Anonymous,190,JKM-LX3,Colombia,"Cali, Valle Del Cauca",2,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6847f24c38511513b6b3bd,No,
29/08/2019 15:59,Android,00:00:08,1.27,8.1.0,6292,Anonymous,173,Samsung Galaxy J7 Prime Duos,Colombia,"Bogota, Distrito Capital De Bogota",2,3,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d683cba4c385115112dbb80,No,
29/08/2019 15:59,Android,00:00:01,1.27,8.1.0,6292,Anonymous,172,Samsung Galaxy J7 Prime Duos,Colombia,"Bogota, Distrito Capital De Bogota",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d683cb61c972215bbe41da0,No,
29/08/2019 15:49,Android,00:00:10,1.27,8.1.0,6362,Anonymous,20,DUB-LX3,Colombia,"Cota, Cundinamarca",3,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d683a5084afdb14ea6a006a,No,
29/08/2019 15:21,Android,00:00:33,1.27,9,5583,Anonymous,171,moto g(7) play,Colombia,"Bogota, Distrito Capital De Bogota",2,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6833dddaf8cf15b847df83,No,
29/08/2019 15:17,Android,00:00:13,1.27,8.1.0,6292,Anonymous,171,Samsung Galaxy J7 Prime Duos,Colombia,"Bogota, Distrito Capital De Bogota",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6832dd5b85b81556d36f71,No,
29/08/2019 13:10,Android,00:00:25,1.27,8.1.0,6292,Anonymous,170,Samsung Galaxy J7 Prime Duos,Colombia,"Bogota, Distrito Capital De Bogota",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6814fb5b85b8155817261a,No,
29/08/2019 12:51,Android,00:00:14,1.27,8.1.0,6362,Anonymous,19,DUB-LX3,Colombia,"Cartagena, Bolivar",2,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6810a54c38511515ed89bc,No,
29/08/2019 12:51,Android,00:00:02,1.27,8.1.0,6362,Anonymous,18,DUB-LX3,Colombia,"Cartagena, Bolivar",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6810a0daf8cf15b608fe10,No,
29/08/2019 11:57,Android,00:00:12,1.27,8.1.0,6292,Anonymous,169,Samsung Galaxy J7 Prime Duos,Colombia,"Bogota, Distrito Capital De Bogota",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6803e744531b14e0ce207d,No,
29/08/2019 10:14,Android,00:00:09,1.27,8.1.0,6292,Anonymous,168,Samsung Galaxy J7 Prime Duos,Colombia,"Acacias, Meta",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67ebc89aa8fe152891a474,No,
29/08/2019 9:44,Android,00:00:07,1.27,8.1.0,6292,Anonymous,167,Samsung Galaxy J7 Prime Duos,Colombia,"Acacias, Meta",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67e4b22c156814b6c5efe1,No,
